subject,trial,item_set,item,dimension,test_form,shape_set,distractor,choice,accuracy,rt,minimum_resolution,browser_interactions
iwjenztubpybq8epo459irnu,16,3,24,7,1,2,md,2.0,0.0,16.979,1,0.0
iwjow0x9e92x6gv4aljzxqkn,1,3,19,2,3,1,pd,0.0,1.0,16.425,1,0.0
iwjow0x9e92x6gv4aljzxqkn,2,3,25,2,3,1,pd,3.0,0.0,20.981,1,0.0
iwjow0x9e92x6gv4aljzxqkn,3,3,61,2,3,1,pd,3.0,0.0,26.996,1,0.0
iwjow0x9e92x6gv4aljzxqkn,4,3,65,2,3,2,md,2.0,0.0,15.495,1,0.0
iwjow0x9e92x6gv4aljzxqkn,5,3,13,3,3,1,pd,0.0,1.0,18.199,1,0.0
iwjow0x9e92x6gv4aljzxqkn,6,3,31,3,3,1,md,1.0,0.0,22.675,1,0.0
iwjow0x9e92x6gv4aljzxqkn,7,3,77,3,3,2,pd,2.0,0.0,15.869,1,0.0
iwjow0x9e92x6gv4aljzxqkn,8,3,62,3,3,2,pd,0.0,1.0,12.704,1,0.0
iwjow0x9e92x6gv4aljzxqkn,9,3,79,4,3,1,md,3.0,0.0,26.067,1,0.0
iwjow0x9e92x6gv4aljzxqkn,10,3,23,4,3,2,pd,0.0,1.0,24.907,1,0.0
iwjow0x9e92x6gv4aljzxqkn,11,3,67,5,3,1,pd,3.0,0.0,20.979,1,0.0
iwjow0x9e92x6gv4aljzxqkn,12,3,14,5,3,2,md,3.0,0.0,22.184,1,0.0
iwjow0x9e92x6gv4aljzxqkn,13,3,44,6,3,2,pd,2.0,0.0,16.672,1,0.0
iwjow0x9e92x6gv4aljzxqkn,14,3,75,6,3,3,pd,1.0,0.0,26.975,1,0.0
iwjow0x9e92x6gv4aljzxqkn,15,3,21,7,3,3,md,0.0,1.0,18.818,1,0.0
iwjow0x9e92x6gv4aljzxqkn,16,3,35,8,3,2,md,1.0,0.0,26.418,1,0.0
ixdhv8wt35770dhjhsho247l,1,3,28,2,3,1,pd,1.0,0.0,27.732,1,0.0
ixdhv8wt35770dhjhsho247l,2,3,20,2,3,2,md,0.0,1.0,17.272,1,0.0
ixdhv8wt35770dhjhsho247l,3,3,50,2,3,2,md,0.0,1.0,24.178,1,0.0
ixdhv8wt35770dhjhsho247l,4,3,10,3,3,1,pd,0.0,1.0,29.145,1,0.0
ixdhv8wt35770dhjhsho247l,5,3,15,3,3,3,md,2.0,0.0,27.228,1,0.0
ixdhv8wt35770dhjhsho247l,6,3,27,3,3,3,pd,3.0,0.0,29.153,1,0.0
ixdhv8wt35770dhjhsho247l,7,3,69,3,3,3,md,0.0,1.0,17.695,1,0.0
ixdhv8wt35770dhjhsho247l,8,3,16,4,3,1,md,0.0,1.0,23.86,1,0.0
ixdhv8wt35770dhjhsho247l,9,3,60,4,3,3,pd,0.0,1.0,21.694,1,0.0
ixdhv8wt35770dhjhsho247l,10,3,23,4,3,2,md,0.0,1.0,24.7,1,0.0
ixdhv8wt35770dhjhsho247l,11,3,67,5,3,1,pd,0.0,1.0,17.701,1,0.0
ixdhv8wt35770dhjhsho247l,12,3,80,4,3,2,pd,0.0,1.0,24.937,1,0.0
ixdhv8wt35770dhjhsho247l,13,3,46,6,3,1,md,0.0,1.0,22.166,1,0.0
ixdhv8wt35770dhjhsho247l,14,3,55,6,3,1,pd,0.0,1.0,15.412,1,0.0
ixdhv8wt35770dhjhsho247l,15,3,35,8,3,2,pd,2.0,0.0,28.168,1,0.0
ixdhv8wt35770dhjhsho247l,16,3,24,7,3,3,md,1.0,0.0,20.668,1,0.0
ixte9x45l3t035v6ku2pnsji,1,3,19,2,3,1,md,1.0,0.0,6.909,1,0.0
ixte9x45l3t035v6ku2pnsji,2,3,47,2,3,2,pd,2.0,0.0,9.181,1,0.0
ixte9x45l3t035v6ku2pnsji,3,3,61,2,3,1,md,1.0,0.0,8.804,1,0.0
ixte9x45l3t035v6ku2pnsji,4,3,65,2,3,2,pd,0.0,1.0,7.497,1,0.0
ixte9x45l3t035v6ku2pnsji,5,3,15,3,3,3,md,2.0,0.0,11.369,1,0.0
ixte9x45l3t035v6ku2pnsji,6,3,37,3,3,1,pd,2.0,0.0,15.92,1,0.0
ixte9x45l3t035v6ku2pnsji,7,3,62,3,3,2,md,0.0,1.0,9.521,1,0.0
ixte9x45l3t035v6ku2pnsji,8,3,77,3,3,2,md,0.0,1.0,13.984,1,0.0
ixte9x45l3t035v6ku2pnsji,9,3,23,4,3,2,md,2.0,0.0,14.384,1,0.0
ixte9x45l3t035v6ku2pnsji,10,3,72,4,3,3,md,0.0,1.0,22.023,1,0.0
ixte9x45l3t035v6ku2pnsji,11,3,63,5,3,3,pd,3.0,0.0,26.152,1,0.0
ixte9x45l3t035v6ku2pnsji,12,3,52,5,3,1,pd,0.0,1.0,19.969,1,0.0
ixte9x45l3t035v6ku2pnsji,13,3,54,6,3,3,pd,2.0,0.0,25.247,1,0.0
ixte9x45l3t035v6ku2pnsji,14,3,76,5,3,1,md,0.0,1.0,28.063,1,0.0
ixte9x45l3t035v6ku2pnsji,15,3,21,7,3,3,pd,3.0,0.0,27.704,1,0.0
ixte9x45l3t035v6ku2pnsji,16,3,78,7,3,3,pd,2.0,0.0,20.025,1,0.0
iyffgyj41dfhsmks29cshfkq,1,3,22,2,2,2,md,2.0,0.0,3.761,1,0.0
iyffgyj41dfhsmks29cshfkq,2,3,47,2,1,1,pd,0.0,1.0,13.132,1,0.0
iyffgyj41dfhsmks29cshfkq,3,3,50,2,2,3,pd,0.0,1.0,10.047,1,0.0
iyffgyj41dfhsmks29cshfkq,4,3,71,2,1,1,md,0.0,1.0,5.553,1,0.0
iyffgyj41dfhsmks29cshfkq,5,3,11,3,2,3,pd,0.0,1.0,9.576,1,0.0
iyffgyj41dfhsmks29cshfkq,6,3,31,3,1,3,pd,3.0,0.0,23.783,1,0.0
iyffgyj41dfhsmks29cshfkq,7,3,69,3,2,1,pd,0.0,1.0,5.65,1,0.0
iyffgyj41dfhsmks29cshfkq,8,3,16,4,1,3,md,0.0,1.0,16.8,1,0.0
iyffgyj41dfhsmks29cshfkq,9,3,40,4,2,2,md,0.0,1.0,14.596,1,0.0
iyffgyj41dfhsmks29cshfkq,10,3,72,4,1,2,pd,1.0,0.0,11.075,1,0.0
iyffgyj41dfhsmks29cshfkq,11,3,63,5,1,2,md,1.0,0.0,11.422,1,0.0
iyffgyj41dfhsmks29cshfkq,12,3,26,5,2,3,md,1.0,0.0,9.218,1,0.0
iyffgyj41dfhsmks29cshfkq,13,3,55,6,1,3,pd,0.0,1.0,14.085,1,0.0
iyffgyj41dfhsmks29cshfkq,14,3,46,6,2,2,md,0.0,1.0,16.122,1,0.0
iyffgyj41dfhsmks29cshfkq,15,3,45,7,1,2,md,0.0,1.0,7.406,1,0.0
iyffgyj41dfhsmks29cshfkq,16,3,24,7,2,1,pd,0.0,1.0,9.627,1,0.0
j05g37w77dq7ufwhtozecv54,1,3,25,2,1,3,pd,0.0,1.0,16.925,1,0.0
j05g37w77dq7ufwhtozecv54,2,3,22,2,2,2,pd,0.0,1.0,11.308,1,0.0
j05g37w77dq7ufwhtozecv54,3,3,50,2,2,3,md,0.0,1.0,15.492,1,0.0
j05g37w77dq7ufwhtozecv54,4,3,70,2,1,3,pd,0.0,1.0,14.148,1,0.0
j05g37w77dq7ufwhtozecv54,5,3,13,3,2,2,pd,0.0,1.0,22.029,1,0.0
j05g37w77dq7ufwhtozecv54,6,3,34,3,1,3,pd,2.0,0.0,26.833,1,0.0
j05g37w77dq7ufwhtozecv54,7,3,69,3,2,1,md,0.0,1.0,17.348,1,0.0
j05g37w77dq7ufwhtozecv54,8,3,16,4,1,3,md,0.0,1.0,13.438,1,0.0
j05g37w77dq7ufwhtozecv54,9,3,72,4,1,2,pd,1.0,0.0,24.13,1,0.0
j05g37w77dq7ufwhtozecv54,10,3,40,4,2,2,md,3.0,0.0,16.305,1,0.0
j05g37w77dq7ufwhtozecv54,11,3,59,5,1,1,pd,0.0,1.0,16.033,1,0.0
j05g37w77dq7ufwhtozecv54,12,3,14,5,2,3,pd,0.0,1.0,28.45,1,0.0
j05g37w77dq7ufwhtozecv54,13,3,36,6,2,1,pd,1.0,0.0,24.171,1,0.0
j05g37w77dq7ufwhtozecv54,14,3,54,6,1,2,md,3.0,0.0,21.502,1,0.0
j05g37w77dq7ufwhtozecv54,15,3,21,7,2,1,md,3.0,0.0,28.231,1,0.0
j05g37w77dq7ufwhtozecv54,16,3,66,8,1,2,pd,2.0,0.0,22.744,1,0.0
j0sqix616fqa4pdbu0ab9z6a,1,3,47,2,2,3,pd,0.0,1.0,21.422,1,0.0
j0sqix616fqa4pdbu0ab9z6a,2,3,20,2,1,1,pd,0.0,1.0,12.326,1,0.0
j0sqix616fqa4pdbu0ab9z6a,3,3,50,2,1,1,pd,0.0,1.0,19.075,1,0.0
j0sqix616fqa4pdbu0ab9z6a,4,3,70,2,2,2,pd,0.0,1.0,10.818,1,0.0
j0sqix616fqa4pdbu0ab9z6a,5,3,18,3,1,2,pd,0.0,1.0,25.707,1,0.0
j0sqix616fqa4pdbu0ab9z6a,6,3,37,3,2,2,pd,0.0,1.0,14.665,1,0.0
j0sqix616fqa4pdbu0ab9z6a,7,3,69,3,1,2,md,1.0,0.0,14.826,1,0.0
j0sqix616fqa4pdbu0ab9z6a,8,3,16,4,2,2,pd,0.0,1.0,7.298,1,0.0
j0sqix616fqa4pdbu0ab9z6a,9,3,40,4,1,3,md,0.0,1.0,26.25,1,0.0
j0sqix616fqa4pdbu0ab9z6a,10,3,73,4,2,2,md,0.0,1.0,23.682,1,0.0
j0sqix616fqa4pdbu0ab9z6a,11,3,67,5,2,2,pd,0.0,1.0,6.601,1,0.0
j0sqix616fqa4pdbu0ab9z6a,12,3,14,5,1,1,pd,2.0,0.0,22.219,1,0.0
j0sqix616fqa4pdbu0ab9z6a,13,3,36,6,1,2,pd,1.0,0.0,29.093,1,0.0
j0sqix616fqa4pdbu0ab9z6a,14,3,54,6,2,1,pd,0.0,1.0,16.305,1,0.0
j0sqix616fqa4pdbu0ab9z6a,15,3,78,7,2,1,md,3.0,0.0,19.089,1,0.0
j0sqix616fqa4pdbu0ab9z6a,16,3,30,7,1,2,md,0.0,1.0,16.02,1,0.0
j1ak1n8jch6npeswoykd666h,1,3,25,2,1,3,pd,0.0,1.0,16.203,1,0.0
j1ak1n8jch6npeswoykd666h,2,3,20,2,2,3,md,0.0,1.0,8.739,1,0.0
j1ak1n8jch6npeswoykd666h,3,3,71,2,1,1,pd,0.0,1.0,5.252,1,0.0
j1ak1n8jch6npeswoykd666h,4,3,61,2,2,2,md,0.0,1.0,8.079,1,0.0
j1ak1n8jch6npeswoykd666h,5,3,13,3,2,2,md,0.0,1.0,8.279,1,0.0
j1ak1n8jch6npeswoykd666h,6,3,27,3,1,2,pd,0.0,1.0,6.678,1,0.0
j1ak1n8jch6npeswoykd666h,7,3,17,4,1,1,pd,0.0,1.0,4.973,1,0.0
j1ak1n8jch6npeswoykd666h,8,3,62,3,2,3,md,0.0,1.0,8.737,1,0.0
j1ak1n8jch6npeswoykd666h,9,3,53,4,2,3,md,0.0,1.0,24.214,1,0.0
j1ak1n8jch6npeswoykd666h,10,3,73,4,1,3,pd,0.0,1.0,8.583,1,0.0
j1ak1n8jch6npeswoykd666h,11,3,52,5,2,2,md,0.0,1.0,10.678,1,0.0
j1ak1n8jch6npeswoykd666h,12,3,63,5,1,2,pd,0.0,1.0,13.883,1,0.0
j1ak1n8jch6npeswoykd666h,13,3,64,6,1,3,pd,0.0,1.0,17.292,1,0.0
j1ak1n8jch6npeswoykd666h,14,3,46,6,2,2,md,0.0,1.0,11.52,1,0.0
j1ak1n8jch6npeswoykd666h,15,3,21,7,2,1,md,0.0,1.0,12.776,1,0.0
j1ak1n8jch6npeswoykd666h,16,3,35,8,1,1,pd,0.0,1.0,6.507,1,0.0
j1nj33xq2lblefqzxscp39ws,1,3,20,2,2,3,md,0.0,1.0,17.24,1,0.0
j1nj33xq2lblefqzxscp39ws,2,3,28,2,1,3,pd,0.0,1.0,22.999,1,0.0
j1nj33xq2lblefqzxscp39ws,3,3,65,2,1,1,pd,0.0,1.0,18.176,1,0.0
j1nj33xq2lblefqzxscp39ws,4,3,61,2,2,2,md,0.0,1.0,15.596,1,0.0
j1nj33xq2lblefqzxscp39ws,5,3,27,3,1,2,pd,0.0,1.0,12.31,1,0.0
j1nj33xq2lblefqzxscp39ws,6,3,18,3,2,1,md,3.0,0.0,27.927,1,0.0
j1nj33xq2lblefqzxscp39ws,7,3,12,4,1,2,pd,1.0,0.0,15.223,1,0.0
j1nj33xq2lblefqzxscp39ws,8,3,58,3,2,2,md,1.0,0.0,25.444,1,0.0
j1nj33xq2lblefqzxscp39ws,9,3,42,4,2,1,md,0.0,1.0,10.89,1,0.0
j1nj33xq2lblefqzxscp39ws,10,3,79,4,1,3,pd,0.0,1.0,17.251,1,0.0
j1nj33xq2lblefqzxscp39ws,11,3,59,5,1,1,pd,2.0,0.0,29.698,1,0.0
j1nj33xq2lblefqzxscp39ws,12,3,26,5,2,3,md,2.0,0.0,29.053,1,0.0
j1nj33xq2lblefqzxscp39ws,13,3,44,6,2,3,md,0.0,1.0,28.507,1,0.0
j1nj33xq2lblefqzxscp39ws,14,3,55,6,1,3,pd,0.0,1.0,25.706,1,0.0
j1nj33xq2lblefqzxscp39ws,15,3,66,8,1,2,pd,0.0,1.0,26.996,1,0.0
j1nj33xq2lblefqzxscp39ws,16,3,21,7,2,1,md,0.0,1.0,10.749,1,0.0
j1tp5romztf63l61rp2yl3sc,1,3,20,2,3,2,md,0.0,1.0,29.876,1,0.0
j1tp5romztf63l61rp2yl3sc,2,3,25,2,3,1,md,0.0,1.0,20.763,1,0.0
j1tp5romztf63l61rp2yl3sc,3,3,61,2,3,1,md,,,,1,0.0
j1tp5romztf63l61rp2yl3sc,4,3,70,2,3,1,md,0.0,1.0,16.684,1,0.0
j1tp5romztf63l61rp2yl3sc,5,3,37,3,3,1,md,1.0,0.0,28.925,1,0.0
j1tp5romztf63l61rp2yl3sc,6,3,11,3,3,2,pd,0.0,1.0,26.896,1,0.0
j1tp5romztf63l61rp2yl3sc,7,3,69,3,3,3,pd,0.0,1.0,10.882,1,0.0
j1tp5romztf63l61rp2yl3sc,8,3,12,4,3,3,pd,1.0,0.0,17.534,1,0.0
j1tp5romztf63l61rp2yl3sc,9,3,23,4,3,2,md,0.0,1.0,12.422,1,0.0
j1tp5romztf63l61rp2yl3sc,10,3,79,4,3,1,md,0.0,1.0,28.469,1,0.0
j1tp5romztf63l61rp2yl3sc,11,3,14,5,3,2,pd,1.0,0.0,27.322,1,0.0
j1tp5romztf63l61rp2yl3sc,12,3,74,5,3,2,pd,0.0,1.0,19.528,1,0.0
j1tp5romztf63l61rp2yl3sc,13,3,64,6,3,1,md,3.0,0.0,28.037,1,0.0
j1tp5romztf63l61rp2yl3sc,14,3,44,6,3,2,md,0.0,1.0,28.746,1,0.0
j1tp5romztf63l61rp2yl3sc,15,3,21,7,3,3,pd,3.0,0.0,21.741,1,0.0
j1tp5romztf63l61rp2yl3sc,16,3,66,8,3,3,pd,1.0,0.0,27.881,1,0.0
j31uaeeim7iq3g6wtbaft2xa,1,3,28,2,3,1,pd,2.0,0.0,4.789,1,0.0
j31uaeeim7iq3g6wtbaft2xa,2,3,19,2,3,1,pd,0.0,1.0,12.986,1,0.0
j31uaeeim7iq3g6wtbaft2xa,3,3,61,2,3,1,md,3.0,0.0,13.994,1,0.0
j31uaeeim7iq3g6wtbaft2xa,4,3,70,2,2,2,pd,0.0,1.0,7.256,1,0.0
j31uaeeim7iq3g6wtbaft2xa,5,3,37,3,2,2,md,2.0,0.0,20.345,1,0.0
j31uaeeim7iq3g6wtbaft2xa,6,3,13,3,1,3,pd,0.0,1.0,7.318,1,0.0
j31uaeeim7iq3g6wtbaft2xa,7,3,12,4,1,2,md,2.0,0.0,23.72,1,0.0
j31uaeeim7iq3g6wtbaft2xa,8,3,56,3,1,1,md,2.0,0.0,14.91,1,0.0
j31uaeeim7iq3g6wtbaft2xa,9,3,79,4,2,2,pd,2.0,0.0,8.218,1,0.0
j31uaeeim7iq3g6wtbaft2xa,10,3,42,4,1,2,md,0.0,1.0,13.59,1,0.0
j31uaeeim7iq3g6wtbaft2xa,11,3,67,5,1,3,pd,2.0,0.0,10.41,1,0.0
j31uaeeim7iq3g6wtbaft2xa,12,3,14,5,3,2,pd,2.0,0.0,5.128,1,0.0
j31uaeeim7iq3g6wtbaft2xa,13,3,64,6,1,3,md,1.0,0.0,11.831,1,0.0
j31uaeeim7iq3g6wtbaft2xa,14,3,36,6,2,1,md,2.0,0.0,9.485,1,0.0
j31uaeeim7iq3g6wtbaft2xa,15,3,29,7,1,1,md,1.0,0.0,12.128,1,0.0
j31uaeeim7iq3g6wtbaft2xa,16,3,45,7,3,3,md,2.0,0.0,7.899,1,0.0
j4c43dpxgguttyuloto79cgb,1,3,39,2,1,2,md,0.0,1.0,18.836,1,0.0
j4c43dpxgguttyuloto79cgb,2,3,20,2,2,3,pd,0.0,1.0,16.375,1,0.0
j4c43dpxgguttyuloto79cgb,3,3,61,2,2,2,pd,2.0,0.0,13.251,1,0.0
j4c43dpxgguttyuloto79cgb,4,3,10,3,1,3,md,0.0,1.0,12.163,1,0.0
j4c43dpxgguttyuloto79cgb,5,3,34,3,1,3,md,2.0,0.0,19.709,1,0.0
j4c43dpxgguttyuloto79cgb,6,3,15,3,2,1,pd,1.0,0.0,12.196,1,0.0
j4c43dpxgguttyuloto79cgb,7,3,69,3,2,1,pd,3.0,0.0,10.539,1,0.0
j4c43dpxgguttyuloto79cgb,8,3,77,3,1,1,md,0.0,1.0,6.94,1,0.0
j4c43dpxgguttyuloto79cgb,9,3,40,4,2,2,pd,0.0,1.0,6.693,1,0.0
j4c43dpxgguttyuloto79cgb,10,3,72,4,1,2,md,1.0,0.0,9.048,1,0.0
j4c43dpxgguttyuloto79cgb,11,3,67,5,1,3,md,1.0,0.0,4.628,1,0.0
j4c43dpxgguttyuloto79cgb,12,3,80,4,2,3,pd,2.0,0.0,6.798,1,0.0
j4c43dpxgguttyuloto79cgb,13,3,64,6,1,3,md,1.0,0.0,8.767,1,0.0
j4c43dpxgguttyuloto79cgb,14,3,46,6,2,2,pd,0.0,1.0,10.654,1,0.0
j4c43dpxgguttyuloto79cgb,15,3,45,7,1,2,md,0.0,1.0,5.485,1,0.0
j4c43dpxgguttyuloto79cgb,16,3,21,7,2,1,pd,0.0,1.0,3.89,1,0.0
j61z5j20l6urzh8b2sxe16vy,1,3,20,2,1,1,md,0.0,1.0,7.843,1,0.0
j61z5j20l6urzh8b2sxe16vy,2,3,47,2,2,3,md,1.0,0.0,27.603,1,0.0
j61z5j20l6urzh8b2sxe16vy,3,3,65,2,2,3,pd,0.0,1.0,12.671,1,0.0
j61z5j20l6urzh8b2sxe16vy,4,3,50,2,1,1,md,0.0,1.0,15.198,1,0.0
j61z5j20l6urzh8b2sxe16vy,5,3,18,3,1,2,md,2.0,0.0,20.883,1,0.0
j61z5j20l6urzh8b2sxe16vy,6,3,31,3,2,2,pd,0.0,1.0,28.896,1,0.0
j61z5j20l6urzh8b2sxe16vy,7,3,62,3,1,1,md,0.0,1.0,13.064,1,0.0
j61z5j20l6urzh8b2sxe16vy,8,3,12,4,2,1,pd,3.0,0.0,29.356,1,0.0
j61z5j20l6urzh8b2sxe16vy,9,3,40,4,1,3,md,0.0,1.0,14.197,1,0.0
j61z5j20l6urzh8b2sxe16vy,10,3,72,4,2,1,pd,0.0,1.0,10.588,1,0.0
j61z5j20l6urzh8b2sxe16vy,11,3,67,5,2,2,pd,1.0,0.0,14.481,1,0.0
j61z5j20l6urzh8b2sxe16vy,12,3,80,4,1,1,pd,0.0,1.0,14.33,1,0.0
j61z5j20l6urzh8b2sxe16vy,13,3,76,5,1,3,md,0.0,1.0,21.619,1,0.0
j61z5j20l6urzh8b2sxe16vy,14,3,55,6,2,2,md,0.0,1.0,12.145,1,0.0
j61z5j20l6urzh8b2sxe16vy,15,3,21,7,1,2,pd,0.0,1.0,13.908,1,0.0
j61z5j20l6urzh8b2sxe16vy,16,3,35,8,2,3,pd,0.0,1.0,14.876,1,0.0
j84q70ouh8xjdfihaqi7ift3,1,3,19,2,1,3,pd,0.0,1.0,9.386,1,0.0
j84q70ouh8xjdfihaqi7ift3,2,3,39,2,2,1,md,0.0,1.0,16.758,1,0.0
j84q70ouh8xjdfihaqi7ift3,3,3,65,2,2,3,md,0.0,1.0,9.149,1,0.0
j84q70ouh8xjdfihaqi7ift3,4,3,61,2,1,3,pd,0.0,1.0,13.328,1,0.0
j84q70ouh8xjdfihaqi7ift3,5,3,15,3,1,2,pd,0.0,1.0,22.351,1,0.0
j84q70ouh8xjdfihaqi7ift3,6,3,27,3,2,1,md,0.0,1.0,13.723,1,0.0
j84q70ouh8xjdfihaqi7ift3,7,3,77,3,2,3,md,0.0,1.0,9.405,1,0.0
j84q70ouh8xjdfihaqi7ift3,8,3,62,3,1,1,pd,0.0,1.0,10.789,1,0.0
j84q70ouh8xjdfihaqi7ift3,9,3,23,4,1,1,pd,0.0,1.0,6.992,1,0.0
j84q70ouh8xjdfihaqi7ift3,10,3,73,4,2,2,md,1.0,0.0,17.982,1,0.0
j84q70ouh8xjdfihaqi7ift3,11,3,59,5,2,3,md,0.0,1.0,23.335,1,0.0
j84q70ouh8xjdfihaqi7ift3,12,3,26,5,1,1,pd,3.0,0.0,6.989,1,0.0
j84q70ouh8xjdfihaqi7ift3,13,3,64,6,2,2,md,0.0,1.0,13.17,1,0.0
j84q70ouh8xjdfihaqi7ift3,14,3,46,6,1,3,pd,3.0,0.0,10.431,1,0.0
j84q70ouh8xjdfihaqi7ift3,15,3,35,8,2,3,md,1.0,0.0,6.934,1,0.0
j84q70ouh8xjdfihaqi7ift3,16,3,21,7,1,2,pd,1.0,0.0,9.938,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,1,3,20,2,1,1,md,0.0,1.0,7.179,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,2,3,39,2,3,3,pd,2.0,0.0,9.994,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,3,3,70,2,3,1,md,0.0,1.0,6.948,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,4,3,50,2,1,1,pd,2.0,0.0,8.435,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,5,3,37,3,3,1,md,3.0,0.0,17.122,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,6,3,15,3,1,2,md,2.0,0.0,15.17,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,7,3,12,4,1,2,md,1.0,0.0,10.766,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,8,3,69,3,3,3,md,3.0,0.0,23.139,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,9,3,73,4,1,3,md,1.0,0.0,11.472,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,10,3,40,4,1,3,pd,1.0,0.0,23.738,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,11,3,14,5,3,2,pd,0.0,1.0,0.7,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,12,3,63,5,1,2,pd,2.0,0.0,3.917,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,13,3,55,6,3,1,pd,0.0,1.0,0.774,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,14,3,44,6,3,2,pd,2.0,0.0,2.302,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,15,3,35,8,1,1,pd,0.0,1.0,1.036,1,0.0
jb1ao052tyxzpjzc0w3i0g3m,16,3,29,7,2,3,pd,0.0,1.0,1.436,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,1,3,28,2,1,3,md,1.0,0.0,7.445,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,2,3,6,2,2,1,pd,0.0,1.0,21.213,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,3,3,71,2,1,1,md,0.0,1.0,8.098,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,4,3,51,2,2,1,pd,0.0,1.0,11.026,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,5,3,34,3,1,3,md,2.0,0.0,21.249,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,6,3,13,3,2,2,pd,0.0,1.0,29.053,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,7,3,56,3,2,3,pd,3.0,0.0,22.351,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,8,3,77,3,1,1,md,0.0,1.0,14.82,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,9,3,73,4,1,3,md,0.0,1.0,22.195,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,10,3,42,4,2,1,pd,0.0,1.0,15.036,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,11,3,59,5,1,1,md,2.0,0.0,28.93,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,12,3,14,5,2,3,pd,3.0,0.0,19.32,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,13,3,44,6,2,3,pd,1.0,0.0,27.158,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,14,3,64,6,1,3,md,0.0,1.0,21.711,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,15,3,78,7,1,2,md,3.0,0.0,21.728,1,0.0
jcuzfqtc6ix8gnt72cpgz18k,16,3,24,7,2,1,pd,0.0,1.0,12.117,1,0.0
jea0sq62b0yc0gmldevem1c8,1,3,22,2,1,3,md,0.0,1.0,8.521,1,0.0
jea0sq62b0yc0gmldevem1c8,2,3,39,2,2,1,pd,0.0,1.0,23.887,1,0.0
jea0sq62b0yc0gmldevem1c8,3,3,10,3,2,2,md,0.0,1.0,18.175,1,0.0
jea0sq62b0yc0gmldevem1c8,4,3,50,2,1,1,pd,0.0,1.0,7.749,1,0.0
jea0sq62b0yc0gmldevem1c8,5,3,31,3,2,2,pd,0.0,1.0,17.761,1,0.0
jea0sq62b0yc0gmldevem1c8,6,3,11,3,1,1,md,0.0,1.0,20.337,1,0.0
jea0sq62b0yc0gmldevem1c8,7,3,12,4,2,1,md,1.0,0.0,16.619,1,0.0
jea0sq62b0yc0gmldevem1c8,8,3,58,3,1,3,pd,0.0,1.0,14.087,1,0.0
jea0sq62b0yc0gmldevem1c8,9,3,73,4,2,2,md,0.0,1.0,19.983,1,0.0
jea0sq62b0yc0gmldevem1c8,10,3,23,4,1,1,pd,0.0,1.0,6.751,1,0.0
jea0sq62b0yc0gmldevem1c8,11,3,74,5,2,3,pd,3.0,0.0,14.849,1,0.0
jea0sq62b0yc0gmldevem1c8,12,3,80,4,1,1,pd,3.0,0.0,17.201,1,0.0
jea0sq62b0yc0gmldevem1c8,13,3,76,5,1,3,pd,1.0,0.0,18.545,1,0.0
jea0sq62b0yc0gmldevem1c8,14,3,75,6,2,1,pd,2.0,0.0,9.775,1,0.0
jea0sq62b0yc0gmldevem1c8,15,3,35,8,2,3,md,3.0,0.0,17.133,1,0.0
jea0sq62b0yc0gmldevem1c8,16,3,21,7,1,2,md,3.0,0.0,14.089,1,0.0
jf2tqh0cxv7q57cdpbjqt6kg,1,3,47,2,3,2,pd,2.0,0.0,22.193,1,0.0
jf2tqh0cxv7q57cdpbjqt6kg,2,3,6,2,2,1,md,0.0,1.0,8.587,1,0.0
jf2tqh0cxv7q57cdpbjqt6kg,3,3,61,2,1,3,pd,1.0,0.0,8.974,1,0.0
jf2tqh0cxv7q57cdpbjqt6kg,4,3,71,2,3,2,md,0.0,1.0,19.23,1,0.0
jf2tqh0cxv7q57cdpbjqt6kg,5,3,37,3,2,2,pd,0.0,1.0,22.088,1,0.0
