subject,age,gender,block,trial,testform,item,dimension,distractor,puzzle,accuracy,rt
794553,25,Female,1,37,1,21,7,paired,21_triple__100111201112121010221202_shape_set_20_T.jpeg,0,8.717
794553,25,Female,1,38,1,22,2,minimal,22_single__112212211220_shape_set_4_T.jpeg,0,8.141
794553,25,Female,1,39,1,48,1,minimal,48_flower_double__0100121102000000020002000100010000000000_shape_set_20_T.jpeg,1,5.421
794553,25,Female,1,40,1,49,2,paired,49_clockwork3_single__010011221121_shape_set_4_T.jpeg,1,4.867
794553,25,Female,1,41,1,52,5,paired,52_flower_single__12121202111010011122_shape_set_4_T.jpeg,0,7.345
794553,25,Female,1,42,1,54,6,paired,54_grid_double__01001121120112110100100212100100_shape_set_20_T.jpeg,0,8.263
794553,25,Female,1,43,1,55,6,paired,55_grid_double__12021120101202001210000012110100_shape_set_4_T.jpeg,1,7.065
794553,25,Female,1,44,1,56,3,paired,56_grid_single__1001101200001122_shape_set_17_T.jpeg,1,4.123
794553,25,Female,1,45,1,57,1,paired,57_single__020011011121_shape_set_20_T.jpeg,1,5.7250000000000005
794553,25,Female,1,46,1,58,3,minimal,58_clockwork3_single__102211221112_shape_set_4_T.jpeg,0,3.365
794553,25,Female,1,47,1,3,1,paired,3_clockwork3_single__000011010200_shape_set_20_T.jpeg,1,2.07
794553,25,Female,1,48,1,46,6,paired,46_triple__101112200200110212211001_shape_set_4_T.jpeg,0,5.571
794553,25,Female,1,49,1,47,2,paired,47_flower_double__0100101200000200101102000000010001000100_shape_set_17_T.jpeg,0,7.266
794553,25,Female,1,50,1,31,3,paired,31_flower_double__0200010011120100020012110000000002001102_shape_set_4_T.jpeg,0,10.961
794553,25,Female,1,51,1,59,5,paired,59_flower_single__11211110102010011122_shape_set_17_T.jpeg,1,7.893
794553,25,Female,1,52,1,35,8,paired,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_17_T.jpeg,0,10.229
794553,25,Female,1,53,1,36,6,minimal,36_triple__111212011010112010220100_shape_set_20_T.jpeg,1,10.407
794553,25,Female,1,54,1,37,3,paired,37_flower_double__0200010001000200020002001211110111120100_shape_set_4_T.jpeg,0,6.796
794553,25,Female,1,55,1,53,4,minimal,53_flower_double__1001010002001212112201000200020010200100_shape_set_17_T.jpeg,1,6.985
794553,25,Female,1,56,1,4,1,paired,4_flower_single__02001220000001000200_shape_set_4_T.jpeg,1,2.802
794553,25,Female,1,57,1,33,1,paired,33_single__000010221212_shape_set_20_T.jpeg,1,5.17
794553,25,Female,1,58,1,32,1,paired,32_flower_single__11110100010002000000_shape_set_17_T.jpeg,0,5.037
794553,25,Female,1,59,1,34,3,minimal,34_flower_single__11210200122211220100_shape_set_4_T.jpeg,1,6.857
794553,25,Female,1,60,1,60,4,paired,60_triple__111212220100010000001122_shape_set_20_T.jpeg,0,10.966
794560,22,Male,1,1,2,1,2,paired,1_single__101010001010_shape_set_20_T.jpeg,1,2.33
794560,22,Male,1,2,2,3,1,paired,3_clockwork3_single__000011010200_shape_set_17_T.jpeg,1,2.537
794560,22,Male,1,3,2,18,3,minimal,18_flower_double__1022102200000100010000000200122101000000_shape_set_17_T.jpeg,0,23.188
794560,22,Male,1,4,2,2,1,minimal,2_double__0000020001001020_shape_set_4_T.jpeg,1,4.668
794560,22,Male,1,5,2,15,3,minimal,15_double__0000110211121011_shape_set_17_T.jpeg,1,20.046
794560,22,Male,1,6,2,4,1,minimal,4_flower_single__02001220000001000200_shape_set_20_T.jpeg,1,2.745
794560,22,Male,1,7,2,19,2,paired,19_single__101112201212_shape_set_20_T.jpeg,1,13.022
794560,22,Male,1,8,2,5,1,paired,5_grid_single__0000000010200000_shape_set_4_T.jpeg,1,2.299
794560,22,Male,1,9,2,20,2,paired,20_double__1221010010220000_shape_set_4_T.jpeg,1,13.298
794560,22,Male,1,10,2,21,7,paired,21_triple__100111201112121010221202_shape_set_17_T.jpeg,1,19.234
794560,22,Male,1,11,2,13,3,minimal,13_flower_single__01001221122102001122_shape_set_20_T.jpeg,1,25.539
794560,22,Male,1,12,2,14,5,paired,14_triple__112110100000000010021222_shape_set_4_T.jpeg,1,23.83
794560,22,Male,1,13,2,30,7,paired,30_grid_double__10211001101112200100121012020000_shape_set_17_T.jpeg,1,14.825
794560,22,Male,1,14,2,17,4,paired,17_double__1222110111201012_shape_set_4_T.jpeg,1,12.809
794560,22,Male,1,15,2,29,7,minimal,29_grid_double__10121011111012010000102012020000_shape_set_4_T.jpeg,1,24.358
794560,22,Male,1,16,2,26,5,minimal,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_4_T.jpeg,1,25.724
794560,22,Male,1,17,2,32,1,paired,32_flower_single__11110100010002000000_shape_set_4_T.jpeg,1,18.696
794560,22,Male,1,18,2,33,1,minimal,33_single__000010221212_shape_set_17_T.jpeg,1,13.512
794560,22,Male,1,19,2,16,4,paired,16_grid_single__1012121112021101_shape_set_20_T.jpeg,1,13.872
794560,22,Male,1,20,2,6,2,minimal,6_single__121210101222_shape_set_17_T.jpeg,1,7.95
794560,22,Male,1,21,2,7,1,paired,7_flower_single__01000200020012200200_shape_set_20_T.jpeg,1,3.966
794560,22,Male,1,22,2,8,1,paired,8_grid_single__0100000000001111_shape_set_4_T.jpeg,1,5.989
794560,22,Male,1,23,2,10,3,minimal,10_triple__000012221120010002000000_shape_set_20_T.jpeg,1,14.973
794560,22,Male,1,24,2,12,4,paired,12_double__1212102211111221_shape_set_17_T.jpeg,0,9.248
794560,22,Male,1,25,2,25,2,minimal,25_clockwork3_single__112110110000_shape_set_20_T.jpeg,1,13.491
794560,22,Male,1,26,2,22,2,paired,22_single__112212211220_shape_set_20_T.jpeg,1,6.212
794560,22,Male,1,27,2,11,3,minimal,11_grid_single__1220111101001121_shape_set_4_T.jpeg,1,26.882
794560,22,Male,1,28,2,24,7,minimal,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_17_T.jpeg,1,14.707
794560,22,Male,1,29,2,31,3,minimal,31_flower_double__0200010011120100020012110000000002001102_shape_set_20_T.jpeg,1,20.123
794560,22,Male,1,30,2,28,2,paired,28_flower_double__0000122201000100000011220000020001000100_shape_set_20_T.jpeg,1,13.21
794560,22,Male,1,31,2,9,1,minimal,9_flower_single__10020000020001000200_shape_set_17_T.jpeg,1,4.572
794560,22,Male,1,32,2,27,3,minimal,27_double__1020020012121122_shape_set_17_T.jpeg,1,19.807
794560,22,Male,1,33,2,23,4,paired,23_grid_single__1110120212111121_shape_set_4_T.jpeg,1,11.282
794686,22,Female,2,1,1,26,5,minimal,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_17_T.jpeg,1,19.439
794686,22,Female,2,2,1,20,2,paired,20_double__1221010010220000_shape_set_17_T.jpeg,1,13.12
794686,22,Female,2,3,1,34,3,minimal,34_flower_single__11210200122211220100_shape_set_4_T.jpeg,0,14.076
794686,22,Female,2,4,1,11,3,minimal,11_grid_single__1220111101001121_shape_set_17_T.jpeg,1,24.158
794686,22,Female,2,5,1,5,1,paired,5_grid_single__0000000010200000_shape_set_17_T.jpeg,1,2.312
794686,22,Female,2,6,1,27,3,paired,27_double__1020020012121122_shape_set_20_T.jpeg,1,9.822
794686,22,Female,2,7,1,28,2,minimal,28_flower_double__0000122201000100000011220000020001000100_shape_set_4_T.jpeg,0,30.005
794686,22,Female,2,8,1,10,3,minimal,10_triple__000012221120010002000000_shape_set_4_T.jpeg,0,15.146
794686,22,Female,2,9,1,6,2,paired,6_single__121210101222_shape_set_20_T.jpeg,1,7.379
794686,22,Female,2,10,1,33,1,minimal,33_single__000010221212_shape_set_20_T.jpeg,1,10.041
794686,22,Female,2,11,1,25,2,minimal,25_clockwork3_single__112110110000_shape_set_4_T.jpeg,1,18.331
794686,22,Female,2,12,1,35,8,minimal,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_17_T.jpeg,1,23.076
794686,22,Female,2,13,1,19,2,minimal,19_single__101112201212_shape_set_4_T.jpeg,1,13.612
794686,22,Female,2,14,1,12,4,paired,12_double__1212102211111221_shape_set_20_T.jpeg,1,11.143
794686,22,Female,2,15,1,7,1,minimal,7_flower_single__01000200020012200200_shape_set_4_T.jpeg,1,5.6160000000000005
794686,22,Female,2,16,1,8,1,paired,8_grid_single__0100000000001111_shape_set_17_T.jpeg,1,7.156000000000001
794686,22,Female,2,17,1,36,6,paired,36_triple__111212011010112010220100_shape_set_20_T.jpeg,1,9.194
794686,22,Female,2,18,1,37,3,paired,37_flower_double__0200010001000200020002001211110111120100_shape_set_4_T.jpeg,1,10.574
794686,22,Female,2,19,1,32,1,minimal,32_flower_single__11110100010002000000_shape_set_17_T.jpeg,1,9.688
794686,22,Female,2,20,1,16,4,minimal,16_grid_single__1012121112021101_shape_set_4_T.jpeg,0,10.803
794686,22,Female,2,21,1,4,1,minimal,4_flower_single__02001220000001000200_shape_set_4_T.jpeg,1,2.877
794686,22,Female,2,22,1,21,7,minimal,21_triple__100111201112121010221202_shape_set_20_T.jpeg,1,15.662
794686,22,Female,2,23,1,22,2,paired,22_single__112212211220_shape_set_4_T.jpeg,1,6.902
794686,22,Female,2,24,1,9,1,paired,9_flower_single__10020000020001000200_shape_set_20_T.jpeg,1,3.829
794686,22,Female,2,25,1,29,7,paired,29_grid_double__10121011111012010000102012020000_shape_set_17_T.jpeg,1,9.682
794686,22,Female,2,26,1,31,3,minimal,31_flower_double__0200010011120100020012110000000002001102_shape_set_4_T.jpeg,1,13.238
794686,22,Female,2,27,1,2,1,minimal,2_double__0000020001001020_shape_set_17_T.jpeg,1,3.502
794686,22,Female,2,28,1,17,4,paired,17_double__1222110111201012_shape_set_17_T.jpeg,1,12.887
794686,22,Female,2,29,1,18,3,minimal,18_flower_double__1022102200000100010000000200122101000000_shape_set_20_T.jpeg,1,19.695
794686,22,Female,2,30,1,23,4,paired,23_grid_single__1110120212111121_shape_set_17_T.jpeg,1,8.422
794686,22,Female,2,31,1,24,7,paired,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_20_T.jpeg,1,22.612
794686,22,Female,2,32,1,39,2,minimal,39_flower_double__0100010001000000122001000000010012120200_shape_set_20_T.jpeg,1,15.883
794686,22,Female,2,33,1,30,7,paired,30_grid_double__10211001101112200100121012020000_shape_set_20_T.jpeg,1,9.718
794686,22,Female,2,34,1,14,5,paired,14_triple__112110100000000010021222_shape_set_17_T.jpeg,1,10.739
794686,22,Female,2,35,1,3,1,minimal,3_clockwork3_single__000011010200_shape_set_20_T.jpeg,1,2.648
794686,22,Female,2,36,1,38,1,minimal,38_clockwork3_single__010011110000_shape_set_17_T.jpeg,1,3.188
794686,22,Female,2,37,1,15,3,paired,15_double__0000110211121011_shape_set_20_T.jpeg,1,7.098
794686,22,Female,2,38,1,13,3,minimal,13_flower_single__01001221122102001122_shape_set_4_T.jpeg,1,11.754
794686,22,Female,2,39,1,1,2,minimal,1_single__101010001010_shape_set_4_T.jpeg,1,2.139
794687,20,Female,2,1,1,12,4,paired,12_double__1212102211111221_shape_set_20_T.jpeg,1,12.319
794687,20,Female,2,2,1,11,3,minimal,11_grid_single__1220111101001121_shape_set_17_T.jpeg,0,19.481
794687,20,Female,2,3,1,10,3,minimal,10_triple__000012221120010002000000_shape_set_4_T.jpeg,0,20.76
794687,20,Female,2,4,1,14,5,minimal,14_triple__112110100000000010021222_shape_set_17_T.jpeg,0,15.745
794687,20,Female,2,5,1,27,3,paired,27_double__1020020012121122_shape_set_20_T.jpeg,1,8.559000000000001
794687,20,Female,2,6,1,37,3,minimal,37_flower_double__0200010001000200020002001211110111120100_shape_set_4_T.jpeg,0,5.831
794687,20,Female,2,7,1,9,1,minimal,9_flower_single__10020000020001000200_shape_set_20_T.jpeg,1,3.96
794687,20,Female,2,8,1,2,1,minimal,2_double__0000020001001020_shape_set_17_T.jpeg,1,3.319
794687,20,Female,2,9,1,13,3,paired,13_flower_single__01001221122102001122_shape_set_4_T.jpeg,1,8.27
794687,20,Female,2,10,1,7,1,paired,7_flower_single__01000200020012200200_shape_set_4_T.jpeg,1,6.586
794687,20,Female,2,11,1,8,1,minimal,8_grid_single__0100000000001111_shape_set_17_T.jpeg,1,5.377
794687,20,Female,2,12,1,26,5,minimal,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_17_T.jpeg,0,11.27
794687,20,Female,2,13,1,49,2,minimal,49_clockwork3_single__010011221121_shape_set_4_T.jpeg,0,5.1610000000000005
794687,20,Female,2,14,1,50,2,minimal,50_clockwork3_single__122200001022_shape_set_17_T.jpeg,0,3.064
794687,20,Female,2,15,1,51,2,minimal,51_double__0100102201001012_shape_set_20_T.jpeg,1,4.796
794687,20,Female,2,16,1,52,5,minimal,52_flower_single__12121202111010011122_shape_set_4_T.jpeg,0,9.29
794687,20,Female,2,17,1,53,4,minimal,53_flower_double__1001010002001212112201000200020010200100_shape_set_17_T.jpeg,0,6.4030000000000005
794687,20,Female,2,18,1,54,6,paired,54_grid_double__01001121120112110100100212100100_shape_set_20_T.jpeg,0,2.065
794687,20,Female,2,19,1,23,4,paired,23_grid_single__1110120212111121_shape_set_17_T.jpeg,0,6.394
794687,20,Female,2,20,1,24,7,minimal,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_20_T.jpeg,0,7.703
794687,20,Female,2,21,1,25,2,paired,25_clockwork3_single__112110110000_shape_set_4_T.jpeg,0,5.993
794687,20,Female,2,22,1,48,1,paired,48_flower_double__0100121102000000020002000100010000000000_shape_set_20_T.jpeg,1,3.418
794687,20,Female,2,23,1,28,2,minimal,28_flower_double__0000122201000100000011220000020001000100_shape_set_4_T.jpeg,1,6.75
794687,20,Female,2,24,1,29,7,minimal,29_grid_double__10121011111012010000102012020000_shape_set_17_T.jpeg,0,4.429
794687,20,Female,2,25,1,30,7,paired,30_grid_double__10211001101112200100121012020000_shape_set_20_T.jpeg,1,5.754
794687,20,Female,2,26,1,31,3,paired,31_flower_double__0200010011120100020012110000000002001102_shape_set_4_T.jpeg,1,5.305
794687,20,Female,2,27,1,32,1,paired,32_flower_single__11110100010002000000_shape_set_17_T.jpeg,1,10.644
794687,20,Female,2,28,1,46,6,paired,46_triple__101112200200110212211001_shape_set_4_T.jpeg,0,7.292
794687,20,Female,2,29,1,47,2,minimal,47_flower_double__0100101200000200101102000000010001000100_shape_set_17_T.jpeg,0,12.133
794687,20,Female,2,30,1,22,2,paired,22_single__112212211220_shape_set_4_T.jpeg,1,4.487
794687,20,Female,2,31,1,20,2,minimal,20_double__1221010010220000_shape_set_17_T.jpeg,1,7.805000000000001
794687,20,Female,2,32,1,21,7,minimal,21_triple__100111201112121010221202_shape_set_20_T.jpeg,1,8.002
794687,20,Female,2,33,1,5,1,minimal,5_grid_single__0000000010200000_shape_set_17_T.jpeg,1,2.6590000000000003
794687,20,Female,2,34,1,38,1,minimal,38_clockwork3_single__010011110000_shape_set_17_T.jpeg,1,3.787
794687,20,Female,2,35,1,39,2,paired,39_flower_double__0100010001000000122001000000010012120200_shape_set_20_T.jpeg,0,4.274
794687,20,Female,2,36,1,15,3,minimal,15_double__0000110211121011_shape_set_20_T.jpeg,1,21.093
794687,20,Female,2,37,1,6,2,minimal,6_single__121210101222_shape_set_20_T.jpeg,1,7.031000000000001
794687,20,Female,2,38,1,36,6,paired,36_triple__111212011010112010220100_shape_set_20_T.jpeg,0,7.268
794687,20,Female,2,39,1,40,4,minimal,40_grid_double__02000000010011100200020010211111_shape_set_4_T.jpeg,0,7.342
794687,20,Female,2,40,1,19,2,paired,19_single__101112201212_shape_set_4_T.jpeg,0,6.1080000000000005
794687,20,Female,2,41,1,45,7,minimal,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_20_T.jpeg,0,1.413
794687,20,Female,2,42,1,42,4,minimal,42_double__1111101211021120_shape_set_20_T.jpeg,0,12.698
794687,20,Female,2,43,1,18,3,minimal,18_flower_double__1022102200000100010000000200122101000000_shape_set_20_T.jpeg,0,6.657
794687,20,Female,2,44,1,3,1,paired,3_clockwork3_single__000011010200_shape_set_20_T.jpeg,1,3.648
794687,20,Female,2,45,1,1,2,minimal,1_single__101010001010_shape_set_4_T.jpeg,1,2.907
794687,20,Female,2,46,1,35,8,paired,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_17_T.jpeg,1,10.533
794687,20,Female,2,47,1,43,1,paired,43_flower_double__0000010000000200020001000100000012200000_shape_set_4_T.jpeg,1,10.473
794687,20,Female,2,48,1,16,4,paired,16_grid_single__1012121112021101_shape_set_4_T.jpeg,1,12.243
794687,20,Female,2,49,1,4,1,minimal,4_flower_single__02001220000001000200_shape_set_4_T.jpeg,1,4.23
794687,20,Female,2,50,1,55,6,paired,55_grid_double__12021120101202001210000012110100_shape_set_4_T.jpeg,1,8.069
794687,20,Female,2,51,1,41,1,minimal,41_single__112012110000_shape_set_17_T.jpeg,1,3.245
794687,20,Female,2,52,1,17,4,paired,17_double__1222110111201012_shape_set_17_T.jpeg,0,6.676
794687,20,Female,2,53,1,44,6,paired,44_triple__120211201211000011101212_shape_set_17_T.jpeg,0,4.499
794687,20,Female,2,54,1,34,3,minimal,34_flower_single__11210200122211220100_shape_set_4_T.jpeg,1,10.86
794687,20,Female,2,55,1,33,1,paired,33_single__000010221212_shape_set_20_T.jpeg,1,4.798
794713,25,Female,2,1,3,30,7,minimal,30_grid_double__10211001101112200100121012020000_shape_set_4_T.jpeg,1,10.894
794713,25,Female,2,2,3,16,4,paired,16_grid_single__1012121112021101_shape_set_17_T.jpeg,1,2.203
794713,25,Female,2,3,3,28,2,minimal,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,1,8.78
794713,25,Female,2,4,3,38,1,minimal,38_clockwork3_single__010011110000_shape_set_20_T.jpeg,1,6.117
794713,25,Female,2,5,3,29,7,minimal,29_grid_double__10121011111012010000102012020000_shape_set_20_T.jpeg,0,11.77
794713,25,Female,2,6,3,40,4,paired,40_grid_double__02000000010011100200020010211111_shape_set_17_T.jpeg,1,7.144
794713,25,Female,2,7,3,31,3,paired,31_flower_double__0200010011120100020012110000000002001102_shape_set_17_T.jpeg,1,5.774
794713,25,Female,2,8,3,15,3,paired,15_double__0000110211121011_shape_set_4_T.jpeg,0,4.74
794713,25,Female,2,9,3,14,5,minimal,14_triple__112110100000000010021222_shape_set_20_T.jpeg,0,6.614
794713,25,Female,2,10,3,41,1,paired,41_single__112012110000_shape_set_20_T.jpeg,1,4.135
794713,25,Female,2,11,3,34,3,minimal,34_flower_single__11210200122211220100_shape_set_17_T.jpeg,0,22.077
794713,25,Female,2,12,3,32,1,minimal,32_flower_single__11110100010002000000_shape_set_20_T.jpeg,1,9.668
794713,25,Female,2,13,3,33,1,paired,33_single__000010221212_shape_set_4_T.jpeg,0,5.567
794713,25,Female,2,14,3,36,6,paired,36_triple__111212011010112010220100_shape_set_4_T.jpeg,1,5.3
794713,25,Female,2,15,3,22,2,minimal,22_single__112212211220_shape_set_17_T.jpeg,1,5.232
794713,25,Female,2,16,3,39,2,minimal,39_flower_double__0100010001000000122001000000010012120200_shape_set_4_T.jpeg,1,10.086
794713,25,Female,2,17,3,13,3,minimal,13_flower_single__01001221122102001122_shape_set_17_T.jpeg,0,7.0920000000000005
794713,25,Female,2,18,3,11,3,minimal,11_grid_single__1220111101001121_shape_set_20_T.jpeg,0,6.109
794713,25,Female,2,19,3,12,4,minimal,12_double__1212102211111221_shape_set_4_T.jpeg,0,6.174
794713,25,Female,2,20,3,35,8,minimal,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_20_T.jpeg,1,13.651
794713,25,Female,2,21,3,37,3,minimal,37_flower_double__0200010001000200020002001211110111120100_shape_set_17_T.jpeg,0,26.783
794713,25,Female,2,22,3,46,6,paired,46_triple__101112200200110212211001_shape_set_17_T.jpeg,1,12.458
794713,25,Female,2,23,3,47,2,minimal,47_flower_double__0100101200000200101102000000010001000100_shape_set_20_T.jpeg,1,7.322
794713,25,Female,2,24,3,48,1,paired,48_flower_double__0100121102000000020002000100010000000000_shape_set_4_T.jpeg,1,9.5
794713,25,Female,2,25,3,26,5,paired,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_20_T.jpeg,0,7.977
794713,25,Female,2,26,3,27,3,paired,27_double__1020020012121122_shape_set_4_T.jpeg,1,4.431
794713,25,Female,2,27,3,17,4,paired,17_double__1222110111201012_shape_set_20_T.jpeg,0,6.498
794713,25,Female,2,28,3,18,3,minimal,18_flower_double__1022102200000100010000000200122101000000_shape_set_4_T.jpeg,0,6.924
794713,25,Female,2,29,3,21,7,paired,21_triple__100111201112121010221202_shape_set_4_T.jpeg,1,9.886
794713,25,Female,2,30,3,49,2,paired,49_clockwork3_single__010011221121_shape_set_17_T.jpeg,1,3.972
794713,25,Female,2,31,3,50,2,paired,50_clockwork3_single__122200001022_shape_set_20_T.jpeg,0,4.804
794713,25,Female,2,32,3,42,4,minimal,42_double__1111101211021120_shape_set_4_T.jpeg,0,12.585
794713,25,Female,2,33,3,19,2,minimal,19_single__101112201212_shape_set_17_T.jpeg,0,1.873
794713,25,Female,2,34,3,20,2,paired,20_double__1221010010220000_shape_set_20_T.jpeg,0,6.143
794713,25,Female,2,35,3,45,7,paired,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_4_T.jpeg,1,8.298
794713,25,Female,2,36,3,6,2,minimal,6_single__121210101222_shape_set_4_T.jpeg,0,3.197
794713,25,Female,2,37,3,7,1,paired,7_flower_single__01000200020012200200_shape_set_17_T.jpeg,1,3.786
794713,25,Female,2,38,3,8,1,paired,8_grid_single__0100000000001111_shape_set_20_T.jpeg,0,4.449
794713,25,Female,2,39,3,25,2,paired,25_clockwork3_single__112110110000_shape_set_17_T.jpeg,1,8.988
794713,25,Female,2,40,3,51,2,paired,51_double__0100102201001012_shape_set_4_T.jpeg,1,10.553
